timestamp,LOCAL_STATUS,STATUS_REASON,CPU_USAGE_PERCENT,CPU_USER_PERCENT,CPU_SYSTEM_PERCENT,CPU_IDLE_PERCENT,MEM_TOTAL_MB,MEM_FREE_MB,MEM_USED_MB,BUFFERS_MB,CACHED_MB,MEM_USAGE_PERCENT,DHCP_PROCESS_STATUS,DHCP_DATA_STATE,DHCP_V6_STATE,WAN_STATE,WAN_IPV4_ENABLE,WAN_IPV6_ENABLE,WAN_RX_RATE_KBPS,WAN_TX_RATE_KBPS,NET_LATENCY_MS,NET_LATENCY_AVG_5,NET_PING_STATUS,logged_at
2026-04-21T22:49:36,NORMAL,healthy,7,5,1,92,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,22,2,66.850,59,OK,2026-04-21T22:49:43.017263
2026-04-21T22:50:43,NORMAL,healthy,4,2,2,95,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,3,59.658,51,OK,2026-04-21T22:50:49.554918
2026-04-21T22:51:49,NORMAL,healthy,10,4,5,89,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,3,40.764,52,OK,2026-04-21T22:51:56.101936
2026-04-21T22:52:56,NORMAL,healthy,18,10,7,81,936,573,362,31,107,38,RUNNING,Bound,Bound,UP,1,1,24,3,61.551,53,OK,2026-04-21T22:53:02.642359
2026-04-21T22:54:02,NORMAL,healthy,19,12,7,80,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,20,2,60.523,57,OK,2026-04-21T22:54:09.273314
2026-04-21T22:55:09,WARNING,latency_elevated,9,4,4,90,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,24,2,510.402,146,OK,2026-04-21T22:55:15.832780
2026-04-21T22:56:15,WARNING,latency_elevated,17,9,6,82,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,23,3,52.045,144,OK,2026-04-21T22:56:22.383449
2026-04-21T22:57:22,WARNING,latency_elevated,16,10,5,83,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,2,56.179,147,OK,2026-04-21T22:57:28.930907
2026-04-21T22:58:28,WARNING,latency_elevated,18,10,7,81,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,3,106.870,156,OK,2026-04-21T22:58:35.480817
2026-04-21T22:59:35,WARNING,latency_elevated,15,8,6,84,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,2,87.853,162,OK,2026-04-21T22:59:42.020719
2026-04-21T23:00:42,NORMAL,healthy,4,3,1,95,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,4,41.872,68,OK,2026-04-21T23:00:48.565847
2026-04-21T23:01:48,NORMAL,healthy,13,7,6,86,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,23,2,56.556,69,OK,2026-04-21T23:01:55.105959
2026-04-21T23:02:55,NORMAL,healthy,29,19,10,70,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,20,2,57.842,69,OK,2026-04-21T23:03:01.656383
2026-04-21T23:04:01,NORMAL,healthy,4,2,1,95,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,3,43.557,56,OK,2026-04-21T23:04:08.233716
2026-04-21T23:05:08,NORMAL,healthy,19,10,9,80,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,3,64.397,52,OK,2026-04-21T23:05:14.782019
2026-04-21T23:06:14,NORMAL,healthy,27,19,8,72,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,21,3,40.527,52,OK,2026-04-21T23:06:21.326239
2026-04-21T23:07:21,NORMAL,healthy,13,5,8,86,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,24,3,55.465,51,OK,2026-04-21T23:07:27.871673
2026-04-21T23:08:27,WARNING,latency_elevated,3,2,0,96,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,21,3,959.222,232,OK,2026-04-21T23:08:34.938478
2026-04-21T23:09:34,WARNING,latency_elevated,15,9,5,85,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,24,2,72.946,238,OK,2026-04-21T23:09:41.489849
2026-04-21T23:10:41,WARNING,latency_elevated,9,4,5,90,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,8,2,63.210,237,OK,2026-04-21T23:10:48.040743
2026-04-21T23:11:48,WARNING,latency_elevated,2,1,0,98,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,0,0,81.502,246,OK,2026-04-21T23:11:54.591786
2026-04-21T23:12:54,WARNING,latency_elevated,15,8,6,84,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,60,6,50.668,245,OK,2026-04-21T23:13:01.117160
2026-04-21T23:14:01,NORMAL,healthy,11,7,3,89,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,53,3,101.871,73,OK,2026-04-21T23:14:07.649035
2026-04-21T23:15:07,NORMAL,healthy,14,9,4,85,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,2,42.310,67,OK,2026-04-21T23:15:14.194474
2026-04-21T23:16:14,NORMAL,healthy,4,2,1,95,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,30,2,63.894,67,OK,2026-04-21T23:16:20.744614
2026-04-21T23:17:20,NORMAL,healthy,9,6,3,90,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,2,59.322,63,OK,2026-04-21T23:17:27.278566
2026-04-21T23:18:27,NORMAL,healthy,20,13,6,79,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,26,2,57.458,64,OK,2026-04-21T23:18:33.820237
2026-04-21T23:19:33,NORMAL,healthy,5,3,2,94,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,29,2,127.636,69,OK,2026-04-21T23:19:40.367434
2026-04-21T23:20:40,NORMAL,healthy,4,2,1,96,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,29,2,44.250,70,OK,2026-04-21T23:20:46.907515
2026-04-21T23:21:46,NORMAL,healthy,15,11,3,84,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,4,52.016,67,OK,2026-04-21T23:21:53.454786
2026-04-21T23:22:53,NORMAL,healthy,12,6,6,88,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,2,293.129,114,OK,2026-04-21T23:23:00.001177
2026-04-21T23:24:00,NORMAL,healthy,9,4,5,90,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,3,56.241,114,OK,2026-04-21T23:24:06.532936
2026-04-21T23:25:06,WARNING,latency_elevated,8,3,4,91,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,2,459.280,180,OK,2026-04-21T23:25:13.095593
2026-04-21T23:26:13,WARNING,latency_elevated,8,4,3,91,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,31,3,65.821,185,OK,2026-04-21T23:26:19.643999
2026-04-21T23:27:19,WARNING,latency_elevated,10,7,3,89,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,30,3,56.535,185,OK,2026-04-21T23:27:26.186588
2026-04-21T23:28:26,WARNING,latency_elevated,7,5,1,93,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,27,3,59.366,139,OK,2026-04-21T23:28:32.728803
2026-04-21T23:29:32,WARNING,latency_elevated,11,5,6,88,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,34,6,52.599,138,OK,2026-04-21T23:29:39.278654
2026-04-21T23:30:39,NORMAL,healthy,12,9,2,87,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,28,2,67.503,59,OK,2026-04-21T23:30:45.828639
2026-04-21T23:31:45,NORMAL,healthy,11,5,5,88,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,3,71.968,61,OK,2026-04-21T23:31:52.377797
2026-04-21T23:32:52,NORMAL,healthy,7,4,2,93,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,27,2,84.209,66,OK,2026-04-21T23:32:58.922199
2026-04-21T23:33:58,NORMAL,healthy,41,30,11,58,936,572,364,31,107,38,RUNNING,Bound,Bound,UP,1,1,27,3,58.317,66,OK,2026-04-21T23:34:05.457212
2026-04-21T23:35:05,NORMAL,healthy,53,38,15,46,936,572,364,31,107,38,RUNNING,Bound,Bound,UP,1,1,27,2,37.159,63,OK,2026-04-21T23:35:12.003211
2026-04-21T23:36:12,WARNING,ping_failed,9,4,5,90,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,39,5,NA,62,FAIL,2026-04-21T23:36:19.098277
2026-04-21T23:37:19,NORMAL,healthy,13,10,2,86,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,52,3,56.202,58,OK,2026-04-21T23:37:25.646709
2026-04-21T23:38:25,WARNING,latency_elevated,8,5,2,91,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,64,7,882.239,258,OK,2026-04-21T23:38:32.584655
2026-04-21T23:39:32,WARNING,latency_elevated,11,5,6,88,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,82,6,67.058,260,OK,2026-04-21T23:39:39.133444
2026-04-21T23:40:39,WARNING,latency_elevated,14,8,5,85,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,55,5,87.595,273,OK,2026-04-21T23:40:45.682987
2026-04-21T23:41:45,WARNING,latency_elevated,7,6,1,92,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,95,4,46.398,227,OK,2026-04-21T23:41:52.229962
2026-04-21T23:42:52,WARNING,ping_failed,14,7,6,85,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,65,3,NA,270,FAIL,2026-04-21T23:42:59.331119
2026-04-21T23:43:59,NORMAL,healthy,13,8,5,86,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,67,5,53.438,63,OK,2026-04-21T23:44:05.879353
2026-04-21T23:45:05,NORMAL,healthy,17,10,7,82,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,73,5,41.102,56,OK,2026-04-21T23:45:12.410359
2026-04-21T23:46:12,NORMAL,healthy,12,6,6,87,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,29,4,59.070,49,OK,2026-04-21T23:46:18.958589
2026-04-21T23:47:18,NORMAL,healthy,10,4,6,89,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,49,4,49.511,50,OK,2026-04-21T23:47:25.501062
2026-04-21T23:48:25,NORMAL,healthy,12,6,6,87,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,89,6,67.247,53,OK,2026-04-21T23:48:32.038333
2026-04-21T23:49:32,NORMAL,healthy,17,11,5,82,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,51,4,73.293,57,OK,2026-04-21T23:49:38.585911
2026-04-21T23:50:38,NORMAL,healthy,14,10,3,85,936,572,364,31,107,38,RUNNING,Bound,Bound,UP,1,1,79,6,58.511,61,OK,2026-04-21T23:50:45.122469
2026-04-21T23:51:45,NORMAL,healthy,13,7,6,86,936,573,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,67,7,53.729,60,OK,2026-04-21T23:51:51.668484
2026-04-21T23:52:51,NORMAL,healthy,8,6,2,91,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,30,4,60.408,62,OK,2026-04-21T23:52:58.217137
2026-04-21T23:53:58,NORMAL,healthy,13,7,5,86,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,3,50.492,58,OK,2026-04-21T23:54:04.767364
2026-04-21T23:55:04,NORMAL,healthy,11,5,6,88,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,30,3,42.660,52,OK,2026-04-21T23:55:11.310869
2026-04-21T23:56:11,NORMAL,healthy,13,7,6,86,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,25,2,135.193,68,OK,2026-04-21T23:56:17.854415
2026-04-21T23:57:17,NORMAL,healthy,6,3,2,93,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,31,3,54.877,68,OK,2026-04-21T23:57:24.394237
2026-04-21T23:58:24,NORMAL,healthy,24,16,8,75,936,572,364,31,107,38,RUNNING,Bound,Bound,UP,1,1,33,3,42.754,64,OK,2026-04-21T23:58:30.926973
2026-04-21T23:59:30,NORMAL,healthy,15,9,6,84,936,572,364,31,107,38,RUNNING,Bound,Bound,UP,1,1,34,3,42.703,63,OK,2026-04-21T23:59:37.473829
2026-04-22T00:00:37,WARNING,latency_elevated,12,5,6,88,936,572,363,31,107,38,RUNNING,Bound,Bound,UP,1,1,27,2,594.750,173,OK,2026-04-22T00:00:44.133046
2026-04-22T00:01:44,WARNING,latency_elevated,19,11,7,80,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,74.994,161,OK,2026-04-22T00:01:50.683838
2026-04-22T00:02:50,WARNING,latency_elevated,10,7,2,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,2,153.207,181,OK,2026-04-22T00:02:57.222106
2026-04-22T00:03:57,WARNING,latency_elevated,12,6,6,87,936,572,363,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,2,160.221,204,OK,2026-04-22T00:04:03.769722
2026-04-22T00:05:03,WARNING,latency_elevated,14,7,7,85,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,43.168,204,OK,2026-04-22T00:05:10.317554
2026-04-22T00:06:10,WARNING,latency_elevated,16,9,7,83,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,2,181.786,122,OK,2026-04-22T00:06:16.862056
2026-04-22T00:07:16,NORMAL,healthy,13,6,6,86,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,3,38.300,115,OK,2026-04-22T00:07:23.407293
2026-04-22T00:08:23,NORMAL,healthy,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,2,85.019,101,OK,2026-04-22T00:08:29.950876
2026-04-22T00:09:29,NORMAL,healthy,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,3,65.454,82,OK,2026-04-22T00:09:36.488180
2026-04-22T00:10:36,WARNING,latency_elevated,13,7,6,86,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,3,347.346,143,OK,2026-04-22T00:10:43.027055
2026-04-22T00:11:43,WARNING,latency_elevated,24,20,4,75,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,370.635,181,OK,2026-04-22T00:11:49.575683
2026-04-22T00:12:49,WARNING,latency_elevated,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,36,2,45.026,182,OK,2026-04-22T00:12:56.115983
2026-04-22T00:13:56,WARNING,latency_elevated,19,12,7,80,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,57.850,176,OK,2026-04-22T00:14:02.658271
2026-04-22T00:15:02,WARNING,latency_elevated,15,9,6,84,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,2,169.763,197,OK,2026-04-22T00:15:09.249355
2026-04-22T00:16:09,WARNING,latency_elevated,8,4,3,91,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,39.824,136,OK,2026-04-22T00:16:15.778401
2026-04-22T00:17:15,NORMAL,healthy,11,5,6,88,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,2,40.049,70,OK,2026-04-22T00:17:22.324765
2026-04-22T00:18:22,NORMAL,healthy,20,12,7,79,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,2,47.691,70,OK,2026-04-22T00:18:28.871124
2026-04-22T00:19:28,NORMAL,healthy,12,6,6,87,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,215.098,102,OK,2026-04-22T00:19:35.420189
2026-04-22T00:20:35,NORMAL,healthy,7,5,2,92,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,33,3,59.674,80,OK,2026-04-22T00:20:41.966870
2026-04-22T00:21:41,NORMAL,healthy,14,10,4,85,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,63.477,84,OK,2026-04-22T00:21:48.511953
2026-04-22T00:22:48,NORMAL,healthy,7,5,2,92,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,3,52.920,87,OK,2026-04-22T00:22:55.058485
2026-04-22T00:23:55,NORMAL,healthy,9,4,4,90,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,53.098,88,OK,2026-04-22T00:24:01.606975
2026-04-22T00:25:01,NORMAL,healthy,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,49.434,55,OK,2026-04-22T00:25:08.147342
2026-04-22T00:26:08,NORMAL,healthy,18,11,7,81,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,34,2,201.989,83,OK,2026-04-22T00:26:14.688913
2026-04-22T00:27:14,NORMAL,healthy,6,5,1,93,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,41.732,79,OK,2026-04-22T00:27:21.222345
2026-04-22T00:28:21,WARNING,latency_elevated,14,6,7,85,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,262.599,121,OK,2026-04-22T00:28:27.760774
2026-04-22T00:29:27,WARNING,latency_elevated,11,5,5,88,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,3,212.138,153,OK,2026-04-22T00:29:34.304192
2026-04-22T00:30:34,WARNING,latency_elevated,9,5,3,91,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,42,3,553.861,253,OK,2026-04-22T00:30:40.906728
2026-04-22T00:31:40,WARNING,latency_elevated,10,6,4,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,40,3,39.047,221,OK,2026-04-22T00:31:47.454061
2026-04-22T00:32:47,WARNING,latency_elevated,15,8,6,84,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,7,76.773,228,OK,2026-04-22T00:32:54.004063
2026-04-22T00:33:54,WARNING,latency_elevated,15,10,5,85,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,2,42.985,184,OK,2026-04-22T00:34:00.548194
2026-04-22T00:35:00,WARNING,latency_elevated,17,10,7,83,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,3,226.180,187,OK,2026-04-22T00:35:07.093606
2026-04-22T00:36:07,NORMAL,healthy,4,2,2,95,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,33,3,143.616,105,OK,2026-04-22T00:36:13.637592
2026-04-22T00:37:13,WARNING,latency_elevated,16,10,6,84,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,4,122.210,121,OK,2026-04-22T00:37:20.186928
2026-04-22T00:38:20,NORMAL,healthy,9,7,2,90,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,2,54.452,117,OK,2026-04-22T00:38:26.725402
2026-04-22T00:39:26,WARNING,latency_elevated,10,6,4,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,2,61.900,121,OK,2026-04-22T00:39:33.262573
2026-04-22T00:40:33,NORMAL,healthy,23,16,7,77,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,33,2,69.452,89,OK,2026-04-22T00:40:39.794398
2026-04-22T00:41:39,NORMAL,healthy,3,2,1,96,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,2,54.066,72,OK,2026-04-22T00:41:46.335121
2026-04-22T00:42:46,NORMAL,healthy,13,8,4,87,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,126,5,59.416,59,OK,2026-04-22T00:42:52.869746
2026-04-22T00:43:52,NORMAL,healthy,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,46.237,57,OK,2026-04-22T00:43:59.410995
2026-04-22T00:44:59,NORMAL,healthy,12,6,6,87,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,3,360.752,117,OK,2026-04-22T00:45:05.938895
2026-04-22T00:46:05,NORMAL,healthy,12,6,6,87,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,5,45.935,112,OK,2026-04-22T00:46:12.473262
2026-04-22T00:47:12,NORMAL,healthy,21,12,8,78,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,42.394,110,OK,2026-04-22T00:47:19.003285
2026-04-22T00:48:19,NORMAL,healthy,27,19,8,72,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,3,49.576,108,OK,2026-04-22T00:48:25.542318
2026-04-22T00:49:25,NORMAL,healthy,5,4,1,94,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,25,2,49.996,109,OK,2026-04-22T00:49:32.086226
2026-04-22T00:50:32,NORMAL,healthy,12,8,3,87,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,57.471,48,OK,2026-04-22T00:50:38.633914
2026-04-22T00:51:38,NORMAL,healthy,6,4,1,93,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,66.500,52,OK,2026-04-22T00:51:45.166664
2026-04-22T00:52:45,NORMAL,healthy,17,10,6,82,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,3,43.270,52,OK,2026-04-22T00:52:51.713327
2026-04-22T00:53:51,NORMAL,healthy,12,5,6,87,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,3,53.185,53,OK,2026-04-22T00:53:58.261298
2026-04-22T00:54:58,NORMAL,healthy,6,4,1,93,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,57.934,55,OK,2026-04-22T00:55:04.810127
2026-04-22T00:56:04,NORMAL,healthy,14,10,3,85,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,2,52.263,54,OK,2026-04-22T00:56:11.356018
2026-04-22T00:57:11,NORMAL,healthy,13,7,6,86,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,2,67.061,54,OK,2026-04-22T00:57:17.884789
2026-04-22T00:58:17,NORMAL,healthy,12,5,6,87,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,35,3,36.479,53,OK,2026-04-22T00:58:24.432091
2026-04-22T00:59:24,NORMAL,healthy,11,8,3,88,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,35,3,65.129,55,OK,2026-04-22T00:59:30.980914
2026-04-22T01:00:30,NORMAL,healthy,7,4,2,92,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,58.391,55,OK,2026-04-22T01:00:37.522070
2026-04-22T01:01:37,NORMAL,healthy,19,12,6,80,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,3,61.156,57,OK,2026-04-22T01:01:44.069484
2026-04-22T01:02:44,NORMAL,healthy,10,7,3,89,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,9,1,48.316,53,OK,2026-04-22T01:02:50.620670
2026-04-22T01:03:50,NORMAL,healthy,8,6,2,91,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,0,0,38.040,54,OK,2026-04-22T01:03:57.167710
2026-04-22T01:04:57,NORMAL,healthy,10,4,5,89,936,572,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,55,6,37.919,48,OK,2026-04-22T01:05:03.694435
2026-04-22T01:06:03,NORMAL,healthy,3,2,0,96,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,55,3,51.034,47,OK,2026-04-22T01:06:10.280310
2026-04-22T01:07:10,NORMAL,healthy,19,10,7,80,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,179.109,70,OK,2026-04-22T01:07:16.821962
2026-04-22T01:08:16,NORMAL,healthy,16,9,6,83,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,2,88.459,78,OK,2026-04-22T01:08:23.358989
2026-04-22T01:09:23,NORMAL,healthy,24,16,7,75,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,2,53.916,81,OK,2026-04-22T01:09:29.909258
2026-04-22T01:10:29,WARNING,latency_elevated,14,6,7,85,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,27,2,415.872,157,OK,2026-04-22T01:10:36.456900
2026-04-22T01:11:36,WARNING,latency_elevated,31,22,9,68,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,30,3,263.796,199,OK,2026-04-22T01:11:42.993209
2026-04-22T01:12:42,WARNING,latency_elevated,13,6,6,87,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,2,57.975,175,OK,2026-04-22T01:12:49.540602
2026-04-22T01:13:49,WARNING,latency_elevated,5,3,2,94,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,3,54.714,168,OK,2026-04-22T01:13:56.078445
2026-04-22T01:14:56,WARNING,latency_elevated,18,11,7,81,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,3,40.758,165,OK,2026-04-22T01:15:02.625431
2026-04-22T01:16:02,NORMAL,healthy,6,4,1,93,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,71.357,97,OK,2026-04-22T01:16:09.169573
2026-04-22T01:17:09,NORMAL,healthy,26,18,8,73,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,3,339.265,112,OK,2026-04-22T01:17:15.717200
2026-04-22T01:18:15,NORMAL,healthy,11,6,4,88,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,31,2,39.300,108,OK,2026-04-22T01:18:22.268042
2026-04-22T01:19:22,NORMAL,healthy,17,9,8,83,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,32,2,70.493,111,OK,2026-04-22T01:19:28.816461
2026-04-22T01:20:28,WARNING,latency_elevated,9,4,4,90,936,571,364,31,108,38,RUNNING,Bound,Bound,UP,1,1,29,3,354.233,174,OK,2026-04-22T01:20:35.360979
2026-04-22T01:21:35,WARNING,latency_elevated,4,3,1,95,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,33,3,39.188,168,OK,2026-04-22T01:21:41.902896
2026-04-22T01:22:41,NORMAL,healthy,3,2,0,96,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,34,4,53.914,111,OK,2026-04-22T01:22:48.453101
2026-04-22T01:23:48,WARNING,latency_elevated,16,10,6,83,936,571,365,31,108,38,RUNNING,Bound,Bound,UP,1,1,28,3,213.340,145,OK,2026-04-22T01:23:55.002423
2026-04-22T01:24:55,WARNING,latency_elevated,17,12,4,82,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,29,2,49.286,141,OK,2026-04-22T01:25:01.547247
2026-04-22T01:26:01,NORMAL,healthy,5,3,2,95,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,30,2,75.587,85,OK,2026-04-22T01:26:08.097764
2026-04-22T01:27:08,NORMAL,healthy,20,12,8,79,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,31,3,46.053,87,OK,2026-04-22T01:27:14.635732
2026-04-22T01:28:14,NORMAL,healthy,21,12,8,78,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,27,2,45.531,85,OK,2026-04-22T01:28:21.166391
2026-04-22T01:29:21,NORMAL,healthy,13,6,6,86,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,31,2,38.037,50,OK,2026-04-22T01:29:27.706173
2026-04-22T01:30:27,NORMAL,healthy,17,11,6,83,936,571,365,31,109,38,RUNNING,Bound,Bound,UP,1,1,27,3,78.215,56,OK,2026-04-22T01:30:34.252297
